label,text
1,"['boomeranger', 'boat', 'oy', 'specialise', 'boat', 'building', 'design', 'manufacture', 'sell', 'customise', 'rigid', 'inflatable', 'boat', 'rib', 'primarily', 'baltic', 'sea', 'market']"
1,"['cramo', 'manager', 'jarmo', 'laasanen', 'say', 'hiring', 'equipment', 'machinery', 'lithuania', 'differ', 'baltic', 'country', 'lithuania', 'public', 'structure', 'road', 'bridge', 'airport', 'shop', 'build']"
1,"['currently', 'quarterly', 'applied', 'surcharge', 'differ', 'significantly', 'actual', 'market', 'price']"
1,"['filmiteollisuus', 'fine', 'ab', 'transfer', 'talentum', 'oyj', 'form', 'subsidiary']"
1,"['finnish', 'bank', 'alandsbanken', 'say', 'monday', 'buy', 'swedish', 'operation', 'iceland', 'troubled', 'kaupthing', 'bank', '414', 'million', 'kronor', 'million', 'cash']"
1,"['fortum', 'block', 'stake', 'northwestern']"
1,"['find', 'driver', 'involve', 'car', 'accident']"
1,"['helsinki', 'afx', 'salcomp', 'mobile', 'phone', 'charger', 'manufacturer', 'say', 'appoint', 'markku', 'hangasjarvi', 'new', 'ceo', 'follow', 'resignation', 'mat', 'eriksson']"
1,"['hk', 'ruokatalo', 'produce', 'turkey', 'product', 'cold', 'cut']"
1,"['broker', 'rating', 'stock', 'differ']"
0,"['suspect', 'steal', 'burgundy', 'nissan', 'altima']"
0,"['medium', 'advisory', 'ntsb', 'say', 'subsequent', 'testing', 'train', 'detection', 'system', 'intermittently', 'fail']"
0,"['finland', 'snow', 'storm', 'bring', 'tree', 'power', 'line', 'cut', 'electricity', 'household']"
1,"['spring', '2006', 'total', 'stock', 'option', '2002', 'b', 'annul']"
1,"['information', 'system', 'supplier', 'sentera', 'pct', 'heavily', 'trade', 'share', 'sysopen', 'digia', 'software', 'house', 'acquire', 'pct', 'company', 'morning', '33', 'mln', 'eur']"
1,"['difficult', 'google', 'analytic', 'channel', 'partner']"
1,"['juhani', 'corporate', 'executive', 'vice', 'president', 'kesko', 'say', 'russian', 'food', 'retail', 'sector', 'fragment']"
0,"['layoff', 'place', 'suomussalmi', 'kuhmo', 'plant', 'autumn', 'result', 'codetermination', 'negotiation', 'hold']"
0,"['metso', 'estimate', 'need', 'personnel', 'reduction', '25', 'people']"
0,"['layoff', 'finland']"
0,"['permanent', 'layoff', 'plywood', 'sawn', 'timber', 'sector', 'finnish', 'company', 'operation', 'domestic', 'mill', 'early', 'year', 'temporarily', 'lay', 'worker', 'save', 'cost']"
1,"['motorola', 'world', 'second', 'large', 'maker', 'cell', 'phone', 'unveil', 'new', 'phone', 'tuesday', 'bid', 'resurrect', 'ail', 'handset', 'business']"
1,"['mursula', 'say', 'try', 'gather', 'macro', 'economic', 'perspective', 'malaysia']"
1,"['niklas', 'skogster', 'employ', 'abb', 'group', 'position', 'concern', 'development', 'operation']"
0,"['paper', 'company', 'negative', 'territory', 'stora', 'enso', 'r', 'shed', 'pct', 'eur', 'upm', 'kymmene', 'pct', 'eur', 'm', 'real', 'b', 'pct', 'lower', 'eur']"
1,"['rautaruukki', 'aim', 'find', 'work', 'group', 'location', 'redundant']"
1,"['temporary', 'layoff', 'unit', 'start']"
1,"['beer', 'differ', 'slightly', 'mainstream', 'beer']"
1,"['company', 'operate', 'division', 'lisle', 'ill']"
1,"['company', 'say', 'difficult', 'estimate', 'market', 'situation', 'year', '2009']"
1,"['contract', 'include', 'cut', 'edge', 'wagon', 'part', 'ruukki', 'steel', 'service', 'centre', 'seinajoki', 'raahe', 'deliver', 'vr', 'welding', 'assembly']"
0,"['current', 'reference', 'grade', 'instrument', 'challenge', 'operate', 'high', 'price', 'complexity', 'routine', 'use']"
1,"['deal', 'cover', 'stockmann', 'auto', 'oy', 'ab', 'sale', 'sale', 'service', 'concern', 'volkswagen', 'audi', 'helsinki', 'espoo', 'vantaa']"
1,"['difference', 'explain', 'fact', 'shipping', 'company', 'stop', 'operate', 'gulf', 'finland']"
0,"['dollar', 'fall', 'pound', 'yen']"
1,"['dual', 'fuel', 'engine', 'vessel', 'operate', 'liquefy', 'natural', 'gas', 'lng', 'low', 'emission']"
1,"['emerge', 'market', 'raisio', 'choose', 'enter', 'far', 'mark', 'relatively', 'low', 'capita', 'food', 'consumption']"
1,"['employer', 'health', 'personnel', 'support', 'quit', 'pay', 'cost', 'nicotine', 'treatment']"
1,"['equipment', 'designate', 'bollore', 'africa', 'logistics', 'terminal', 'societe', 'du', 'terminal', 'de', 'vridi', 'setv', 'abidjan', 'ivory', 'coast', 'delivery', 'schedule', 'start', 'march', '2010']"
1,"['evidentiary', 'hearing', 'investigation', 'schedule', 'april', '21', '1', '2008']"
1,"['finnish', 'food', 'concern', 'atria', 'acquire', 'estonian', 'meat', 'processing', 'company', 'woro', 'kommert', 'vastse', 'kuuste', 'lihatoostus', 'report', 'official', 'website']"
1,"['floor', 'area', 'yliopistonrinne', 'project', 'sq', 'm', 'building', 'gross', 'area', 'total', 'sq', 'total', 'facility', 'let']"
1,"['floor', 'area', 'yliopistonrinne', 'project', 'sq', 'm', 'sq', 'ft', 'building', 'gross', 'area', 'total', 'sq', 'total', 'facility', 'let']"
1,"['measure', 'result', 'statutory', 'joint', 'negotiation', 'employee', 'start', 'february', 'concern', 'operation', 'country']"
1,"['ntsb', 'say', 'investigator', 'set', 'conduct', 'sight', 'distance', 'test', 'july', '18', 'train', 'similar', 'involve', 'accident']"
0,"['number', 'salaried', 'employee', 'group', 'administration', 'employee', 'dismiss', 'sievi', 'unit', '17']"
1,"['pine', 'oil', 'project', 'relate', 'upgrade', 'chemical', 'recovery', 'plant', 'upm', 'pulp', 'mill', 'kymi', 'southern', 'finland']"
1,"['product', 'range', 'include', 'marinate', 'olive', 'cold', 'cut', 'pate', 'example']"
1,"['statutory', 'negotiation', 'headquarters', 'decrease']"
1,"['talk', 'concern', '160', 'people', 'finland', 'initial', 'estimate', '35', 'redundancy', 'fiskar', 'say']"
1,"['term', 'condition', 'year', '2003', 'stock', 'option', 'scheme', 'publish', 'stock', 'exchange', 'release', '31', 'march', '2003']"
0,"['total', 'number', 'filling', 'station', 'decrease', 'recently']"
1,"['restriction', 'apply', 'statutory', 'dividend']"
1,"['action', 'follow', 'personnel', 'negotiation', 'concern', 'elcoteq', 'se', 'finnish', 'branch', 'elcoteq', 'finland', 'oy', 'elcoteq', 'design', 'center', 'oy']"
1,"['unbelievably', 'company', 'make', 'fiskar', 'corporation', 'form', '1649', 'dutch', 'merchant', 'name', 'peter', 'thorwoste', 'give', 'charter', 'establish', 'blast', 'furnace', 'forge', 'operation', 'small', 'finnish', 'village', 'fiskar']"
0,"['cut', 'price', 'projection', 'paper', 'packaging', 'analyst', 'goldman', 'sachs', 'say', 'note', 'monday']"
1,"['costly', 'cell', 'phone', 'tower', 'thinly', 'populate', 'area', 'balloon']"
1,"['vike', 'line', 'force', 'alter', 'timetable', 'ferry', 'travel', 'stockholm', 'helsinki', 'finland', 'depart', 'night']"
1,"['yakima', 'create', 'position', 'emerge', 'economic', 'downturn']"
1,"['zip', 'expert', 'warn', 'tuesday']"
0,"['finnish', 'industrial', 'group', 'ruukki', 'group', 'bring', 'counter', 'action', 'finnish', 'metal', 'company', 'rautaruukki', 'dispute', 'concern', 'name', 'company']"
1,"['time', 'target', 'june', '5', 'guess', 'push', 'maybe', 'crazy', 'feel', 'like', 'leak', 'meet', 'date', 'point']"
0,"['border', 'guard', 'service', 'ban', 'mooring', 'company', 'car', 'shipping', 'ferry', 'test', 'travel', 'railroad', 'car', 'terminal', 'russian', 'port', 'border', 'checkpoint', 'ready']"
0,"['uncertainty', 'cloud', 'long', 'term', 'outlook']"
0,"['20', 'october', '2010', 'finnish', 'environmental', 'management', 'company', 'lassila', 'tikanoja', 'oyj', 'hel', 'say', 'monday', 'expect', 'operating', 'profit', 'exclude', 'non', 'recurring', 'item', '2010', 'slightly', 'low', '2009']"
0,"['accord', 'finnish', 'petrol', 'station', 'chain', 'manage', 'director', 'kim', 'wiio', 'company', 'force', 'purchase', 'rise', 'price', 'half', '2008', 'consumer', 'price', 'go', 'daily', 'competition']"
0,"['accord', 'latvian', 'business', 'register', 'uponor', 'latvia', 'close', 'red', 'lvl', 'eur', 'usd', 'turnover', 'lvl', 'mn', '2009']"
0,"['dolce', 'gabbana', 'ask', 'european', 'union', 'declare', 'marimekko', 'corporation', 'unikko', 'floral', 'pattern', 'trademark', 'invalid', 'continue', 'dispute', 'company']"
0,"['finnair', 'say', 'cancellation', 'flight', 'cause', 'daily', 'loss', 'million', '3', 'million']"
0,"['food', 'sale', 'total', 'eur', 'mn', 'october', '2009', 'represent', 'decrease', 'october', '2008']"
0,"['adp', 'news', '29', '2009', 'bank', 'america', 'bofa', 'downgrade', 'today', 'rating', 'swedish', 'finnish', 'paper', 'maker', 'stora', 'enso', 'oyj', 'hel', 'sterv', 'finnish', 'sector', 'player', 'upm', 'kymmene', 'oyj', 'hel', 'underperf']"
0,"['operate', 'profit', 'exclude', 'non', 'recurring', 'item', 'total', 'eur', 'mn', 'compare', 'eur', 'mn', 'corresponding', 'period', '2007']"
0,"['raute', 'report', 'loss', 'share', 'half', '2009', 'ep', 'corresponding', 'period', '2008']"
0,"['air', 'traffic', 'finland', 'stoppage']"
0,"['hack', 'extra', 'nefarious', 'tweet', 'activate', 'click', 'web', 'surfer', 'mouse', 'cursor']"
0,"['trigger', 'weak', 'demand', 'forestry', 'equipment', 'uncertain', 'market', 'situation']"
0,"['situation', 'coated', 'magazine', 'printing', 'paper', 'continue', 'weak']"
0,"['high', 'court', 'finland', 'fine', 'seven', 'local', 'asphalt', 'company', 'lion', '117', 'million', 'operate', 'cartel']"
0,"['estonian', 'electronic', 'component', 'factory', 'elcoteq', 'run', 'material', 'closure', 'air', 'traffic']"
0,"['ferry', 'run', 'trouble', 'outside', 'stockholm', 'archipelago', 'island']"
0,"['energy', 'executive', 'high', 'steel', 'price', 'threaten', 'energy', 'exploration']"
0,"['capacity', 'cut', 'passenger', 'load', 'factor', 'percentage', 'point']"
0,"['present', 'trade', 'mark', 'pit', 'produkt', 'little', 'know', 'outside', 'north', 'west', 'russia']"
0,"['copper', 'lead', 'nickel', 'drop', 'hbo', 'hbo', 'plummet', '20', 'penny', 'say']"
0,"['divisional', 'sale', 'demand', 'half', 'remain', 'inconsistent', 'add']"
0,"['strike', 'finnair', 'estimate', 'incur', 'net', 'loss', 'm', 'm', 'day']"
0,"['earning', 'share', 'eps', 'drop', 'eur', 'eur']"
0,"['emsa', 'deputy', 'chairman', 'board', 'juri', 'lember', 'tell', 'bns', 'wednesday', 'time', 'hear', 'strike', 'swedish', 'inform', 'estonian', 'union']"
0,"['finnair', 'passenger', 'load', 'factor', 'measure', 'number', 'sell', 'seat', 'share', 'available', 'seat', 'drop', 'percentage', 'point', 'september']"
0,"['frost', 'sell', 'share', '19', 'million', '7', 'share', 'compare', 'friday', 'high', 'low']"
0,"['year', 'operating', 'result', '2008', 'million', 'negative']"
0,"['glaston', 'net', 'profit', 'quarter', '2007', 'drop', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln', 'corresponding', 'period', '2006']"
0,"['2009', 'company', 'result', 'taxis', 'continue', 'operation', 'exclude', 'non', 'recurring', 'item', 'total', 'eur', 'mn', 'compare', 'eur', 'mn', 'corresponding', 'period', '2008']"
0,"['kone', 'say', 'court', 'paper', 'union', 'action', 'delay', 'repair', 'elevator', 'federal', 'courthouse', 'jan', '21', 'saltonstall', 'state', 'office', 'building', 'jan', '23']"
0,"['net', 'profit', '2010', 'drop', 'eur', '36', 'million', 'eur', '45', 'million', '2009']"
0,"['lassila', 'tikanoja', 'operating', 'profit', 'exclude', 'non', 'recurring', 'imputed', 'item', 'second', 'quarter', 'm', 'm', 'year', 'ago']"
0,"['year', 'quarter', 'result', 'burden', 'cost', 'stem', 'restructure']"
0,"['commercial', 'vessel', 'get', 'stick', 'narrow', 'bay', 'bothnia', 'ice', 'thick', 'aaland', 'island']"
0,"['net', 'cash', 'flow', 'operating', 'activity', 'negative', 'eur', 'mn', 'compare', 'eur', 'mn', 'corresponding', 'period', '2009']"
0,"['net', 'cash', 'operating', 'activity', 'negative', 'eur', 'mn', 'compare', 'eur', 'mn', '2009']"
0,"['net', 'sale', 'drop', '6', 'year', 'year', 'eur', 'million']"
0,"['net', 'sale', 'eat', 'weak', 'dollar']"
0,"['nordic', 'bank', 'write', 'sizable', 'loan', 'latvia', 'swedbank', 'nordea', 'dnb', 'seb', 'report', 'combine', 'loss', 'excess', 'billion', 'period', '2007', '2010', 'backdrop', 'near', 'economic', 'meltdown', 'latvia']"
1,"['nordic', 'walking', 'summer', 'training', 'method', 'cross', 'country', 'skier']"
0,"['okmetic', 'expect', 'net', 'sale', 'half', '2009', '2008']"
0,"['commerce', 'department', 'publish', 'bad', 'expect', 'construction', 'spending', 'figure', 'november']"
1,"['operating', 'loss', 'land', 'm', 'include', 'off', 'm', 'exclude', 'off']"
0,"['operating', 'profit', 'exclude', 'non', 'recurring', 'item', 'total', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period', '2006']"
0,"['operating', 'profit', 'exclude', 'non', 'recurring', 'item', 'total', 'eur', 'mn', 'eur', 'mn']"
0,"['operating', 'profit', 'exclude', 'non', 'recurring', 'item', 'total', 'eur', 'mn', 'eur', 'mn', 'corresponding', 'period', '2008']"
0,"['operate', 'profit', 'exclude', 'non', 'recurring', 'item', 'amount', 'eur', 'mn', 'eur', 'mn', 'year', 'year']"
0,"['operate', 'profit', 'exclude', 'non', 'recurring', 'item', 'eur', 'million', 'compare', 'eur', 'million']"
0,"['relation', 'city', 'damage', 'comment', 'mr', 'ashley', 'criticise', 'city', 'investor', 'analyst', 'cry', 'baby']"
0,"['report', 'operating', 'margin', 'negative']"
0,"['stora', 'chief', 'executive', 'jouko', 'karvinen', 'describe', 'russian', 'tariff', 'hike', 'threat', 'future', 'forest', 'product', 'industry', 'finland']"
0,"['swedbank', 'share', 'hard', 'hit', 'swedish', 'bank', 'ongoing', 'international', 'financial', 'crisis']"
0,"['acquisition', 'landsbanken', 'sverige', '2009', 'burden', 'performance', 'eur', 'mn']"
0,"['currency', 'effect', 'pct', '20', 'mln', 'euro', 'mln', 'negative', 'impact', 'revenue']"
0,"['finnish', 'company', 'previously', 'say', 'operating', 'result', 'low', 'break', 'post', 'year', 'early']"
0,"['maritime', 'administration', 'say', 'ship', 'ignore', 'warning', 'icy', 'condition']"
0,"['offer', 'deem', 'low', 'finnline', 'board', 'stand', '4', 'pm', 'tomorrow']"
0,"['period', 'sale', 'drop', 'eur', 'million', 'eur', 'million', 'accord', 'interim', 'report', 'release', 'today']"
0,"['recent', 'trouble', 'simply', 'neteller', 'cheap']"
0,"['union', 'file', 'grievance', 'company', 'overtime', 'assignment', 'policy']"
0,"['company', '2005', 'result', 'remain', 'weak', '2004']"
0,"['vaisala', 'net', 'profit', 'quarter', '2007', 'drop', 'mln', 'euro', 'mln', 'mln', 'euro', 'mln', 'period', '2006']"
0,"['considerably', 'weak', 'dollar', 'british', 'pound', 'impact', 'sale', 'average', 'price', 'euro', 'upm', 'say']"
0,"['implementation', 'program', 'negative', 'impact', '2006', '2007', 'earning', 'mr', 'meiklejohn', 'say']"
0,"['number', 'deal', 'normalize', 'moment', 'decide', 'devalue', 'apartment', 'sale', 'add']"
0,"['cut', 'frequency', 'new', 'york', 'year', 'explain', 'fall', 'say']"
0,"['market', 'continue', 'tight', 'magazine', 'paper', 'target', 'close', 'deal', 'end', 'year']"
0,"['survey', 'conduct', 'taloustutkimus', 'sampo', 'life', 'show', 'company', 'badly', 'prepared', 'lose', 'key', 'staff', 'member']"
0,"['agricultural', 'newspaper', 'maaseudun', 'tulevaisuus', 'reader', 'represent', 'decrease', '6']"
0,"['1411', 'cet', 'arcelormittal', 'lose', 'eur', 'euronext', 'paris', 'come', 'lead', 'blue', 'chip', 'faller']"
0,"['cash', 'flow', 'operation', 'january', 'december', '2008', 'negative', 'eur', 'mn', 'compare', 'eur', 'mn', 'corresponding', 'period', '2007']"
0,"['ep', 'drop']"
0,"['kiosk', 'cinema', 'operation', 'suffer', 'particular']"
0,"['kone', 'share', 'drop', 'percent', '43', 'helsinki']"
0,"['ramirent', '18', 'million', 'kroon', 'eur', 'mln', 'loss', 'year', 'year', 'company', 'million', 'kroon', 'black']"
0,"['return', 'capital', 'employ', 'roce', 'negative', 'compare', '2007']"
0,"['stora', 'enso', 'target', 'cut', 'eur', 'eur', 'holmen', 'target', 'sek', '135', 'sek', '150']"
0,"['dismiss', 'staff', 'member', 'matter', 'court', 'settle', 'outside']"
0,"['eu', 'commission', 'say', 'early', 'fine', 'thyssenkrupp', 'united', 'technologies', 'corp', 'otis', 'schindler', 'ag', 'kone', 'oyj', 'total', 'mln', 'eur', 'alleged', 'cartel', 'activity', 'lift', 'market', 'go', 'year']"
0,"['dark', 'spot', 'horizon', 'company', 'performance', 'finnish', 'bottled', 'water', 'market']"
0,"['period', 'sale', 'drop', 'm', 'm', 'accord', 'interim', 'report', 'release', 'today']"
0,"['yit', 'lodge', 'counter', 'claim', 'neste', 'oil', 'total', 'm', 'primarily', 'base', 'work', 'carry', 'contract', 'additional', 'cost', 'incur', 'prolongation', 'project']"
2,"['stable', 'outlook', 'reflect', 'nokia', 'strong', 'market', 'position', 'global', 'mobile', 'handset', 'market', 'strong', 'cash', 'flow', 'generation', 'conservative', 'balance', 'sheet', 'say', 'raab']"
2,"['financing', 'arrangement', 'enable', 'company', 'ensure', 'line', 'treasury', 'policy', 'sufficient', 'financial', 'instrument', 'disposal', 'potential', 'capital', 'requirement']"
2,"['accord', 'karhinen', 'op', 'pohjola', 'exciting', 'enterprise', 'cooperation', 'bring', 'huge', 'opportunity', 'customer', 'company']"
2,"['base', 'unique', 'fiber', 'expertise', 'innovative', 'approach', 'company', 'strong', 'market', 'position', 'business', 'area', 'operate']"
2,"['efficiency', 'improvement', 'measure', '20', 'january', '2010', 'finnish', 'stationery', 'gift', 'retailer', 'tiimari', 'hel', 'say', 'today', 'continue', 'improve', 'operational', 'efficiency', 'focus', 'profitable', 'core', 'operation']"
2,"['efore', 'result', 'quarter', 'show', 'fast', 'improvement', 'company', 'manage', 'well', 'source', 'component']"
2,"['technical', 'indicator', 'stock', 'bullish', 'give', 'nok', 'positive', '4', 'star', '5', 'buy', 'ranking']"
2,"['broker', 'highlight', 'cargotec', 'preferred', 'stock', 'sector', 'pure', 'play', 'global', 'cargo', 'container', 'handling', 'expect', 'play', 'active', 'role', 'consolidate', 'industry']"
2,"['restructuring', 'create', 'efficient', 'organization', 'increase', 'operational', 'focus', 'stable', 'profitability', 'lead', 'efficient', 'production', 'say', 'bo', 'annvik', 'head', 'specialty', 'stainless']"
2,"['delighted', 'say', 'morna', 'cowie', 'co', 'owner', 'double', 'size', 'current', 'shop', 'lovely', 'feel']"
2,"['elcoteq', 'prove', 'track', 'record', 'electronic', 'manufacturing', 'service', 'ems', 'global', 'factory', 'network', 'couple', 'modern', 'manufacturing', 'equipment', 'consistent', 'system', 'process']"
1,"['previously', 'company', 'deliver', '70', 'steel', 'oasis', 'sea', 'allure', 'seas', 'sister', 'ship', 'complete', 'year']"
2,"['main', 'strength', 'cooperation', 'project', 'lie', 'merge', 'know', 'large', 'company']"
2,"['dutch', 'broker', 'note', 'nokian', 'tyre', 'report', 'good', 'quarter', '2006', 'line', 'consensus']"
2,"['nokian', 'tyre', 'prove', 'high', 'safety', 'excellently', 'important', 'drive', 'quality', 'stability', 'mark', 'handle', 'brake', 'wet', 'road']"
2,"['respondent', 'praise', 'finnair', 'reliability', 'finnishness', 'understanding', 'target', 'group']"
1,"['ideally', 'place', 'position', 'tap', 'potential', 'clean', 'technology']"
2,"['long', 'stand', 'partnership', 'commitment', 'enable', 'party', 'develop', 'respective', 'operation', 'esl', 'shipping', 'opportunity', 'update', 'fleet', 'improve', 'efficiency']"
2,"['thank', 'wide', 'contact', 'network', 'good', 'knowledge', 'market', 'business', 'environment', 'great', 'contribution', 'development', 'indian', 'operation', 'tell', 'incap', 'president', 'ceo', 'juhani', 'hanninen']"
1,"['comprehensive', 'range', 'cut', 'length', 'slit', 'service', 'allow', 'ruukki', 'particular', 'serve', 'light', 'engineering', 'customer', 'relocate', 'production', 'st', 'petersburg', 'area']"
1,"['create', 'interface', 'similar', 'interaction', 'real', 'world', 'enable', 'experience', 'natural', 'intuitive', 'way', 'modern', 'game', 'movie', 'immersive', 'use', 'realistic', '3', 'd', 'graphic']"
1,"['fiskar', 'undertake', 'community', 'project', 'uk', 'lookout', 'local', 'volunteer', 'interested', 'help', 'select', 'restoration', 'project']"
1,"['internet', 'business', 'news', '1995', '2006', 'communications', 'ltd', 'drive', 'protect', 'user', 'internet', 'banking', 'service', 'barclays', 'bank', 'announce', 'recommend', 'f', 'secure', 'internet', 'security', 'customer']"
2,"['tieto', 'look', 'energy', 'solution', 'well', 'support', 'idea', 'sustainable', 'development', 'happy', 'able', 'provide', 'solution', 'saysjouni', 'haikarainen', 'vice', 'president', 'fortum']"
1,"['accord', 'rautaruukki', 'company', 'want', 'promote', 'use', 'emission', 'free', 'energy', 'source']"
1,"['atria', 'choose', 'delight', 'attract', 'consumer', '25', '45', 'age', 'group', 'atria', 'fresh', 'range', 'microwaveable', 'meal']"
2,"['use', 'natural', 'fiber', 'clothe', 'comfortable', 'allow', 'skin', 'breathe', 'eco', 'friendly']"
1,"['addition', 'good', 'biological', 'durability', 'achieve']"
1,"['newly', 'complete', 'allure', 'sea', 'identical', 'sister', 'ship', 'oasis', 'sea', 'complete', 'year', 'world', 'large', 'cruise', 'ship']"
1,"['recruit', 'complete', 'k', 'retailer', 'trainee', 'program', 'qualified', 'start', 'career', 'independent', 'retailer', 'k', 'store']"
1,"['win', '98', 'acceptance', '23', 'december', '2009', 'finnish', 'industrial', 'machinery', 'company', 'metso', 'oyj', 'hel', 'say', 'today', 'complete', 'takeover', 'offer', 'textile', 'company', 'tamfelt', 'oyj', 'abp', 'hel', 'tafks', 'acquire', '98', 'share', 'vote']"
2,"['love', 'activision', 'fresh', 'colorful', 'approach', 'rapala', 'fish', 'say', 'kelly', 'brockpahler', 'rapala']"
1,"['light', 'bright', 'pretty', 'addition', 'life', 'penny', 'bank', 'account']"
1,"['amer', 'sport', 'company', 'develop', 'manufacture', 'technically', 'advanced', 'product', 'improve', 'performance', 'active', 'sport', 'participant']"
2,"['time', 'delighted', 'fact', 'able', 'accomplish', 'organization', 'team', 'member']"
1,"['addition', 'launch', 'versatile', 'online', 'service', 'complete', 'traditional', 'print', 'newspaper', 'mr', 'valkama', 'say']"
1,"['stora', 'enso', 'say', 'delight', 'suitable', 'wide', 'range', 'application', 'include', 'food', 'cosmetic', 'home', 'decoration', 'leisure', 'product']"
2,"['proud', 'able', 'use', 'kind', 'innovative', 'mobile', 'service', 'vote', 'election']"
2,"['tim', 'cockroft', 'bring', 'excellent', 'track', 'record', 'have', '18', 'year', 'experience', 'tim', 'successfully', 'develop', 'capital', 'market', 'operation', 'kaupthe', 'singer', 'friedlander', 'involve', 'corporate', 'finance', 'broke', 'focus', 'mid', 'market', 'company']"
1,"['board', 'say', 'company', 'omit', 'tender', 'substantial', 'work', 'rightfully', 'find', 'non', 'responsive', 'evaluation', 'team']"
2,"['long', 'unprofitable', 'period', 'food', 'division', 'post', 'profitable', 'result', 'speak', 'healthy', 'cost', 'structure', 'new', 'approach', 'business', 'operation', 'rihko', 'say']"
2,"['concern', 'remain', 'long', 'term', 'size', 'scale', 'enable', 'nokia', 'hold', 'newfound', 'margin', 'improvement', 'near', 'term', 'analyst', 'write']"
2,"['continue', 'operation', 'turn', 'operating', 'loss', 'eur', 'mn', 'slight', 'improvement', 'loss', 'eur', 'mn', 'year', 'early']"
2,"['earning', 'share', 'high', 'year', 'ahead', 'market', 'consensus', 'eur']"
2,"['solution', 'select', 'low', 'fuel', 'consumption', 'environmentally', 'sound', 'technology', 'global', 'service', 'support']"
2,"['dirk', 'jones', 'head', 'financial', 'institution', 'client', 'sale', 'management', 'gts', 'citigroup', 'inc', 'say', 'citi', 'extremely', 'pleased', 'provide', 'global', 'custody', 'service', 'pohjola', 'group', 'bank']"
2,"['company', 'say', 'estimate', 'slight', 'profit', 'thank', 'cost', 'cut', 'measure']"
2,"['previously', 'conclude', 'adaptation', 'measure', 'concern', 'staff', 'adequate', 'time', 'planning', 'operation', 'continue', 'plant', 'company', 'say']"
2,"['previously', 'conclude', 'adaptation', 'measure', 'concern', 'personnel', 'adequate', 'time', 'raute', 'say']"
2,"['fix', 'home', 'base', 'cut', 'cost', 'close', 'non', 'profitable', 'unit', 'look', 'go', 'forward', 'say']"
2,"['29', 'september', '2010', 'finnish', 'waste', 'management', 'recycle', 'company', 'lassila', 'tikanoja', 'expand', 'operation', 'russia', 'introduce', 'recently', 'complete', 'recycle', 'plant', 'city', 'dubna', 'near', 'moscow']"
2,"['rory', 'fitzgerald', 'general', 'manager', 'operation', 'bristol', 'port', 'say', 'use', 'low', 'maintenance', 'technology', 'save', '30', 'cent', 'servicing', 'plus', 'load', 'sense', 'hydraulic', 'save', 'extra', '15', '30', 'cent', 'fuel', 'consumption']"
1,"['method', 'system', 'control', 'hard', 'disk', 'drive', 'multimediacard', 'physical', 'interface', 'invent', 'marko', 'ahvenainen', 'ruutana', 'finland']"
1,"['odd', 'square', 'metre', 'plot', 'stockmann', 'buy', 'nevsky', 'center', 'shopping', 'center', 'locate', 'nevsky', 'prospect', 'st', 'petersburg', 'high', 'street', 'vosstaniya', 'square', 'underground', 'station', 'immediate', 'vicinity', 'moscow', 'station']"
2,"['court', 'find', 'telecominvest', 'argument', 'convincing']"
1,"['action', 'include', 'cutting', 'expensive', 'weekend', 'shift', 'freezing', 'production', 'bonus', 'system', 'general', 'cost', 'cut', 'program']"
1,"['typically', 'transmission', 'power', 'level', 'decrease', 'interference', 'noise', 'predefine', 'value']"
1,"['bioheapleache', 'make', 'extraction', 'metal', 'low', 'grade', 'ore', 'economically', 'viable']"
2,"['dubai', 'nokia', 'announce', 'launch', 'come', 'music', 'ground', 'break', 'service', 'introduce', 'new', 'way', 'people', 'enjoy', 'music']"
0,"['rapala', 'vmc', 'corporation', 'stock', 'exchange', 'release', 'october', '10', '2008', 'kaupthe', 'bank', 'oyj', 'kapthing', 'inform', 'rapala', 'vmc', 'corporation', 'rapala', 'interrupt', 'liquidity', 'provide', 'rapala', 'share', 'time']"
1,"['steve', 'jackson', 'ebusiness', 'analyst', 'satama', 'ceo', 'aboavista', 'say', 'google', 'break', 'mold', 'give', 'away', 'google', 'analytic', 'free']"
1,"['sukhraj', 'dulai', '2900', 'block', 'boni', 'sue', 'court', 'cul', 'de', 'sac', 'city', 'north', 'start', 'vehicle', 'go', 'inside', 'house', '8', 'tuesday', 'leave', 'garage', 'door', 'open']"
1,"['negotiation', 'concern', '246', 'salaried', 'senior', 'salaried', 'employee', 'schedule', 'complete', 'week']"
1,"['typical', 'end', 'use', 'include', 'roof', 'structure', 'flooring', 'wall', 'ceiling', 'non', 'visible', 'structure', 'vehicle', 'packaging', 'box', 'construction', 'site', 'structure', 'fencing', 'shelter', 'formwork', 'limited', 'number', 'concrete', 'pouring']"
1,"['offer', 'challenging', 'interesting', 'employment', 'people', '20', 'country', 'europe']"
1,"['offer', 'client', 'integrate', 'management', 'consulting', 'total', 'solution', 'complex', 'project', 'efficient', 'well', 'class', 'design', 'supervision']"
1,"['research', 'show', 'access', 'information', 'technology', 'limit', 'factor', 'small', 'business', 'especially', 'work', 'heterogenous', 'network', 'base', 'environment']"
2,"['1', 'block', 'lamp', 'harri', 'koskinen', 'light', 'introduce', '1996', 'bestseller']"
1,"['amer', 'buy', 'salomon', 'adidas', 'october', 'say', 'job', 'cut', 'aim', 'boost', 'competitiveness']"
